FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090326;0100;49;;;
090326;0200;72;;;
090326;0300;70;;;
090326;0400;76;;;
090326;0500;83;;;
090326;0600;73;;;
090326;0700;148;;;
090326;0800;143;;;
090326;0900;127;;;
090326;1000;83;;;
090326;1100;42;;;
090326;1200;24;;;
090326;1300;11;;;
090326;1400;6;;;
090326;1500;6;;;
090326;1600;6;;;
090326;1700;7;;;
090326;1800;10;;;
090326;1900;15;;;
090326;2000;17;;;
090326;2100;14;;;
090326;2200;15;;;
090326;2300;16;;;
090327;0000;23;;;
090327;0100;31;;;
090327;0200;32;;;
090327;0300;34;;;
090327;0400;39;;;
090327;0500;32;;;
090327;0600;38;;;
090327;0700;120;;;
090327;0800;94;;;
090327;0900;70;;;
090327;1000;50;;;
090327;1100;46;;;
090327;1200;23;;;
090327;1300;13;;;
090327;1400;7;;;
090327;1500;8;;;
090327;1600;8;;;
090327;1700;9;;;
090327;1800;10;;;
090327;1900;15;;;
090327;2000;20;;;
090327;2100;22;;;
090327;2200;25;;;
090327;2300;49;;;
090328;0000;68;;;
090328;0100;77;;;
090328;0200;98;;;
090328;0300;108;;;
090328;0400;114;;;
090328;0500;117;;;
090328;0600;129;;;
090328;0700;175;;;
090328;0800;170;;;
090328;0900;88;;;
090328;1000;37;;;
090328;1100;22;;;
090328;1200;14;;;
090328;1300;11;;;
090328;1400;6;;;
090328;1500;5;;;
090328;1600;5;;;
090328;1700;5;;;
090328;1800;8;;;
090328;1900;9;;;
090328;2000;9;;;
090328;2100;9;;;
090328;2200;12;;;
090328;2300;44;;;
090329;0000;51;;;
090329;0100;61;;;
090329;0200;38;;;
090329;0300;21;;;
090329;0400;4;;;
090329;0500;5;;;
090329;0600;11;;;
090329;0700;23;;;
090329;0800;31;;;
090329;0900;28;;;
090329;1000;20;;;
090329;1100;8;;;
090329;1200;7;;;
090329;1300;4;;;
090329;1400;3;;;
090329;1500;3;;;
090329;1600;3;;;
090329;1700;4;;;
090329;1800;7;;;
090329;1900;9;;;
090329;2000;6;;;
090329;2100;9;;;
090329;2200;15;;;
090329;2300;33;;;
090330;0000;30;;;
090330;0100;15;;;
090330;0200;19;;;
090330;0300;21;;;
090330;0400;19;;;
090330;0500;19;;;
090330;0600;33;;;
090330;0700;75;;;
090330;0800;70;;;
090330;0900;63;;;
090330;1000;39;;;
090330;1100;32;;;
090330;1200;16;;;
090330;1300;14;;;
090330;1400;7;;;
090330;1500;5;;;
090330;1600;6;;;
090330;1700;6;;;
090330;1800;12;;;
090330;1900;26;;;
090330;2000;40;;;
090330;2100;38;;;
090330;2200;29;;;
090330;2300;24;;;
090331;0000;18;;;
090331;0100;17;;;
090331;0200;21;;;
090331;0300;20;;;
090331;0400;31;;;
090331;0500;33;;;
090331;0600;53;;;
090331;0700;124;;;
090331;0800;134;;;
090331;0900;74;;;
090331;1000;70;;;
090331;1100;40;;;
090331;1200;29;;;
090331;1300;8;;;
090331;1400;5;;;
090331;1500;6;;;
090331;1600;6;;;
090331;1700;10;;;
090331;1800;22;;;
090331;1900;32;;;
090331;2000;35;;;
090331;2100;45;;;
090331;2200;39;;;
090331;2300;33;;;
090401;0000;38;;;
090401;0100;25;;;
090401;0200;31;;;
090401;0300;36;;;
090401;0400;57;;;
