FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
990201;0000;;;54,1888;
990301;0000;;;49,27;
990401;0000;;;44,2;
990501;0000;;;56,709;
990601;0000;;;62,72;
990701;0000;;;89,1888;
990801;0000;;;52,3727;
990901;0000;;;;
991001;0000;;;49,63;
991101;0000;;;51,43;
991201;0000;;;44,08;
000101;0000;;;38,0355;
000201;0000;;;43,2627;
000301;0000;;;52,6603;
000401;0000;;;41,4837;
000501;0000;;;48,4494;
000601;0000;;;45,7049;
000701;0000;;;50,4511;
000801;0000;;;49,7144;
000901;0000;;;46,3711;
001001;0000;;;38,5897;
001101;0000;;;47,1444;
001201;0000;;;;
010101;0000;;38,68;;
010201;0000;;40,95;;
010301;0000;;49,83;;
010401;0000;;43,34;;
010501;0000;;46,74;;
010601;0000;;71,6399;;
010701;0000;;55,8454;;
010801;0000;;57,9199;;
010901;0000;;40,25;;
011001;0000;;39,53;;
011101;0000;;40,02;;
011201;0000;;29,4254;;
020101;0000;;31,891;38,671;
020201;0000;;34,76;40,942;
020301;0000;;36,9709;49,83;
020401;0000;;40,216;43,3349;
020501;0000;;40,1919;47,733;
020601;0000;;45,602;71,6238;
020701;0000;;41,5539;55,839;
020801;0000;;38,06;57,9189;
020901;0000;;35,677;40,245;
021001;0000;;37,838;39,516;
021101;0000;;32,349;40,007;
021201;0000;;32,737;29,417;
030101;0000;;30,5709;;
030201;0000;;33,63;;
030301;0000;;38,481;;
030401;0000;;39,266;;
030501;0000;;54,4318;;
030601;0000;;60,5609;;
030701;0000;;57,955;;
030801;0000;;68,7419;;
030901;0000;;53,3359;;
031001;0000;;41,1381;;
031101;0000;;39,225;;
031201;0000;;47,651;;
040101;0000;;39,51;;
040201;0000;;41,05;;
040301;0000;;53,9999;;
040401;0000;;44,33;;
040501;0000;;49,7091;;
040601;0000;;56,67;;
040701;0000;;48,17;;
040801;0000;;43,38;;
040901;0000;;44,32;;
041001;0000;;41,1818;;
041101;0000;;38,46;;
041201;0000;;38,96;;
050101;0000;;39,6555;;
050201;0000;;41,45;;
050301;0000;;45,43;;
050401;0000;;58,7799;;
050501;0000;;70,3;;
050601;0000;;83,2;;
050701;0000;;54,0727;;
050801;0000;;47,85;;
050901;0000;;51,89;;
051001;0000;;40,03;;
051101;0000;;38,04;;
051201;0000;;37,8545;;
060101;0000;;40,29;;
060201;0000;;38,4889;;
060301;0000;;51,3091;;
060401;0000;;63,0899;;
060501;0000;;75,6299;;
060601;0000;;84,55;;
060701;0000;;69,8499;;
060801;0000;;91,0181;;
060901;0000;;62,71;;
061001;0000;;81,75;;
061101;0000;;71,4333;;
061201;0000;;44,71;;
070101;0000;;47,1;;
070201;0000;;42,6;;
070301;0000;;56,7;;
070401;0000;;62,0199;;
070501;0000;;62,3;;
070601;0000;;89,4;;
070701;0000;;97,7;;
070801;0000;;76,3636;76,7691;
070901;0000;;63,2222;;
071001;0000;;46,6364;;
071101;0000;;52,1;;
071201;0000;;41,1;;
080101;0000;;;;
080201;0000;;51,8;;
080301;0000;;54,2;;
080401;0000;;63,3;;
080501;0000;;65,3636;;
080601;0000;;67;;
080701;0000;;64,4;;
080801;0000;;88,9466;;
080901;0000;;53,2;;
081001;0000;;61,5625;;
081101;0000;;43,8706;;
081201;0000;;47,7747;;
090101;0000;;52;;
090201;0000;;51;;
090301;0000;;;51,452;
