Estacion,Material,Fecha,Registros Validados,Registros Preliminares,Registros No Validados
Mirasol,mp2.5,2019-08,51.687178588125306,,79.0
Mirasol,mp2.5,2019-09,27.417622655122656,,198.0
Mirasol,mp2.5,2019-10,21.235741000467513,,
Mirasol,mp2.5,2019-11,14.852023861806474,23.0,1.0
Mirasol,mp2.5,2019-12,9.374348321928963,4.0,39.0
Mirasol,mp2.5,2020-01,,5.777393247238968,11.0
Mirasol,mp2.5,2020-02,,6.9792603698150915,1.0
Mirasol,mp2.5,2020-03,,9.131167370860023,4.053649237472766
Mirasol,mp2.5,2020-04,,30.77711352657005,10.0
Mirasol,mp2.5,2020-05,,71.8847751710655,
Mirasol,mp2.5,2020-06,,35.591054175293294,304.0
Mirasol,mp2.5,2020-07,,58.23804135322367,27.0
Mirasol,mp2.5,2020-08,,36.249357176250584,41.0
Mirasol,mp2.5,2020-09,,37.891299956082555,64.0
Mirasol,mp2.5,2020-10,,21.139051808406645,17.0
Mirasol,mp2.5,2020-11,,12.058338823012738,8.0
Mirasol,mp2.5,2020-12,,8.701028517999065,3.0
Mirasol,mp2.5,2021-01,,6.073436009268092,5.908333333333333
Mirasol,mp2.5,2021-02,,6.7376423395445135,40.5
Mirasol,mp2.5,2021-03,,9.260157867494822,4.125159261028826
Mirasol,mp2.5,2021-04,,28.9981884057971,24.0
Mirasol,mp2.5,2021-05,,47.15499194847021,25.0
Osorno,mp10,2008-01,,26.072221749999997,26.072221749999997
Osorno,mp10,2008-02,,28.91078583855799,31.700000000000003
Osorno,mp10,2008-03,,24.937730716456286,38.5
Osorno,mp10,2008-04,,51.32995422588913,120.22175324675325
Osorno,mp10,2008-05,,125.75944479188622,86.88472945715324
Osorno,mp10,2008-06,,83.86283609730852,64.34055107142858
Osorno,mp10,2008-07,,76.37147519577232,39.14142857142857
Osorno,mp10,2008-08,,45.88491746922402,3.5
Osorno,mp10,2008-09,,91.66132465068748,73.74564549407116
Osorno,mp10,2008-10,,74.46625519688645,63.78059953673246
Osorno,mp10,2008-11,,41.1707126301603,49.825
Osorno,mp10,2008-12,,50.51725551075269,
Osorno,mp10,2009-01,,30.75130729753708,
Osorno,mp10,2009-02,,18.23364952833851,
Osorno,mp10,2009-03,,37.85913489247312,
Osorno,mp10,2009-04,,53.86758608261183,5.26175
Osorno,mp10,2009-05,,91.91155661965023,369.822
Osorno,mp10,2009-06,,134.1590400506698,
Osorno,mp10,2009-07,,177.10508723484847,0.9276178184523814
Osorno,mp10,2009-08,,48.31607700619448,
Osorno,mp10,2009-09,,73.46227101190476,
Osorno,mp10,2009-10,,38.95331188275435,
Osorno,mp10,2009-11,,26.924693166666664,
Osorno,mp10,2009-12,,17.27298499738656,66.7173
Osorno,mp10,2010-01,,16.241296168010752,
Osorno,mp10,2010-02,,17.906244542382744,
Osorno,mp10,2010-03,,27.81594989160033,1.9895
Osorno,mp10,2010-04,,49.94707397222221,
Osorno,mp10,2010-05,,134.96008011098485,15.142999999999999
Osorno,mp10,2010-06,,97.28266772010872,
Osorno,mp10,2010-07,,95.19190810606061,
Osorno,mp10,2010-08,,100.28059708721372,
Osorno,mp10,2010-09,,68.10896098369565,
Osorno,mp10,2010-10,,34.30349129018818,
Osorno,mp10,2010-11,,19.604710778017672,
Osorno,mp10,2010-12,,16.864740864498597,
Osorno,mp10,2011-01,,19.019637232826984,
Osorno,mp10,2011-02,,19.012396900442685,
Osorno,mp10,2011-03,,26.67396378831996,
Osorno,mp10,2011-04,,30.366607297917422,
Osorno,mp10,2011-05,,141.38726115266766,
Osorno,mp10,2011-06,,128.74962781974332,
Osorno,mp10,2011-07,,105.70193659768672,
Osorno,mp10,2011-08,,107.20719663043478,
Osorno,mp10,2011-09,,60.67256140635452,
Osorno,mp10,2011-10,,36.07828322645681,
Osorno,mp10,2011-11,,34.74294299343176,
Osorno,mp10,2011-12,,42.63457408801189,
Osorno,mp10,2012-01,,49.65744035851899,23.08381964285714
Osorno,mp10,2012-02,,37.43049631446667,14.468636363636366
Osorno,mp10,2012-03,,51.039330901714,33.68066591666667
Osorno,mp10,2012-04,,134.22708193379282,95.56164166666666
Osorno,mp10,2012-05,,187.4378477341435,199.86362563698717
Osorno,mp10,2012-06,,191.05621547738883,117.68082092000004
Osorno,mp10,2012-07,,247.1436939269316,18.52
Osorno,mp10,2012-08,,205.74083728514356,
Osorno,mp10,2012-09,,132.4959832708321,
Osorno,mp10,2012-10,,65.13496231175206,
Osorno,mp10,2012-11,,57.141994137746984,
Osorno,mp10,2012-12,,33.08245932360066,
Osorno,mp10,2013-01,,,
Osorno,mp10,2013-02,,18.0,
Osorno,mp10,2013-03,59.5887291569269,,
Osorno,mp10,2013-04,130.95919371499113,,60.307837301587305
Osorno,mp10,2013-05,68.20258372613627,,386.42857142857144
Osorno,mp10,2013-06,117.82156915124878,,286.37166666666667
Osorno,mp10,2013-07,153.16681314244423,,131.37337662337663
Osorno,mp10,2013-08,113.86616743471583,,544.3055555555555
Osorno,mp10,2013-09,76.00245937637241,,58.0
Osorno,mp10,2013-10,40.927711547452084,,63.5
Osorno,mp10,2013-11,30.591666666666654,,
Osorno,mp10,2013-12,30.768817204301076,,
Osorno,mp10,2014-01,25.68939393939394,,1.0
Osorno,mp10,2014-02,34.19672619047619,,15.0
Osorno,mp10,2014-03,22.494713969994475,,664.3333333333334
Osorno,mp10,2014-04,74.96735601355165,,666.3333333333334
Osorno,mp10,2014-05,65.07252015616413,,428.3333333333333
Osorno,mp10,2014-06,92.67327585316075,,236.8
Osorno,mp10,2014-07,109.94024699003658,,818.0
Osorno,mp10,2014-08,95.95901704512117,,462.95516376594895
Osorno,mp10,2014-09,47.681081014751086,,1099.6160714285713
Osorno,mp10,2014-10,31.631666804169072,,451.401285436508
Osorno,mp10,2014-11,22.15283371368185,828.0,585.618
Osorno,mp10,2014-12,23.77172661640953,,434.082
Osorno,mp10,2015-01,26.127434685464134,5.6,304.44511
Osorno,mp10,2015-02,33.679225988814494,18.5,
Osorno,mp10,2015-03,37.79170368654528,8.0,224.0
Osorno,mp10,2015-04,74.91224716105151,299.0,233.1
Osorno,mp10,2015-05,64.84331474871436,,38.47
Osorno,mp10,2015-06,83.60515791940666,294.9666666666667,147.775
Osorno,mp10,2015-07,66.99805559672295,166.16066666666669,121.55751590628509
Osorno,mp10,2015-08,59.48804157274002,,
Osorno,mp10,2015-09,49.06610813221501,,29.04
Osorno,mp10,2015-10,36.552149401595926,7.9976,
Osorno,mp10,2015-11,21.45958031128051,5.49599,13.401250000000001
Osorno,mp10,2015-12,17.160312538910453,1.4268,6.340040725996377
Osorno,mp10,2016-01,17.825813404415833,,121.86666666666667
Osorno,mp10,2016-02,17.049023538722068,11.0785,26.9
Osorno,mp10,2016-03,26.04260205198904,,6.9529999999999985
Osorno,mp10,2016-04,66.4039505821256,,1.0
Osorno,mp10,2016-05,136.6057332352704,,
Osorno,mp10,2016-06,86.51014376026572,,
Osorno,mp10,2016-07,104.086442184432,,
Osorno,mp10,2016-08,72.60881473597534,,1.0
Osorno,mp10,2016-09,62.7807827552152,15.764999999999999,
Osorno,mp10,2016-10,39.810926190977106,,
Osorno,mp10,2016-11,16.395435111166005,,
Osorno,mp10,2016-12,12.256208662486939,33.35,2.212958333333334
Osorno,mp10,2017-01,16.054436276669215,11.851999999999999,
Osorno,mp10,2017-02,20.921045658643894,,1.0
Osorno,mp10,2017-03,28.15590164738196,,
Osorno,mp10,2017-04,41.61250998352312,,
Osorno,mp10,2017-05,75.3771663160355,,1.0
Osorno,mp10,2017-06,93.58595740008785,,72.0
Osorno,mp10,2017-07,76.6627398615754,,
Osorno,mp10,2017-08,50.39232967826936,,
Osorno,mp10,2017-09,61.33369922181765,,
Osorno,mp10,2017-10,32.4374383934275,,37.599999999999994
Osorno,mp10,2017-11,34.98970532391585,,35.5
Osorno,mp10,2017-12,29.057815545393186,,3.4416666666666664
Osorno,mp10,2018-01,26.380849164860383,,1.0
Osorno,mp10,2018-02,29.544237012987008,,
Osorno,mp10,2018-03,28.572431133616274,115.8,1.0
Osorno,mp10,2018-04,65.48919082125605,,
Osorno,mp10,2018-05,84.0119798971482,,
Osorno,mp10,2018-06,97.31771336553943,330.0,
Osorno,mp10,2018-07,106.83245675549324,,26.0
Osorno,mp10,2018-08,82.16350791073056,,
Osorno,mp10,2018-09,54.110227272727265,,
Osorno,mp10,2018-10,36.16199158485273,,
Osorno,mp10,2018-11,33.43072213893054,,2.0
Osorno,mp10,2018-12,36.060779837354055,,9.87310606060606
Osorno,mp10,2019-01,41.51238896680692,,
Osorno,mp10,2019-02,52.89386461106182,,571.5
Osorno,mp10,2019-03,36.2075151940159,,16.0
Osorno,mp10,2019-04,62.60892857142857,,49.0
Osorno,mp10,2019-05,80.03360215053762,,193.0
Osorno,mp10,2019-06,79.85098814229248,,31.0
Osorno,mp10,2019-07,95.0972500500902,,
Osorno,mp10,2019-08,77.58704710144927,39.2280303030303,126.10320512820512
Osorno,mp10,2019-09,37.10106499780413,16.0,
Osorno,mp10,2019-10,28.73293282632446,,1240.0
Osorno,mp10,2019-11,19.054187979539638,54.666666666666664,13.0
Osorno,mp10,2019-12,14.073125937031485,25.5,1.9739583333333335
Osorno,mp10,2020-01,,14.591606558471913,8.5
Osorno,mp10,2020-02,,17.919950738916256,2.0
Osorno,mp10,2020-03,,16.8894183773216,22.0
Osorno,mp10,2020-04,,46.84154040404041,
Osorno,mp10,2020-05,,86.24029920523608,16.0
Osorno,mp10,2020-06,,41.5028162055336,
Osorno,mp10,2020-07,,69.030488971057,
Osorno,mp10,2020-08,,61.45783865503361,
Osorno,mp10,2020-09,,56.05144927536232,28.5
Osorno,mp10,2020-10,,36.3744421777381,29.0
Osorno,mp10,2020-11,,19.022688844971455,39.0
Osorno,mp10,2020-12,,17.125263624168777,1.250657894736842
Osorno,mp10,2021-01,,18.11097475455821,60.5
Osorno,mp10,2021-02,,26.68668242988895,34.0
Osorno,mp10,2021-03,,25.74585086489013,95.0
Osorno,mp10,2021-04,,41.747979797979795,17.0
Osorno,mp10,2021-05,,59.34039961013645,47.5
Osorno,mp2.5,2008-07,,,38.747703198757755
Osorno,mp2.5,2008-08,,57.25020857954545,93.94398770655272
Osorno,mp2.5,2008-09,,113.62542623347214,64.71981623490338
Osorno,mp2.5,2008-10,,37.36090908602151,7.313863386363636
Osorno,mp2.5,2008-11,,11.391778786060609,4.5
Osorno,mp2.5,2008-12,,9.834011161991585,2.625
Osorno,mp2.5,2009-01,,8.095530174981633,
Osorno,mp2.5,2009-02,,7.96656741601967,
Osorno,mp2.5,2009-03,,13.001610717741935,
Osorno,mp2.5,2009-04,,26.655087770291242,292.6418164677235
Osorno,mp2.5,2009-05,,64.84433727688173,
Osorno,mp2.5,2009-06,,78.39830640277776,
Osorno,mp2.5,2009-07,,98.57671014588858,220.408165719697
Osorno,mp2.5,2009-08,,37.015941784128096,
Osorno,mp2.5,2009-09,,50.47263196633827,139.221
Osorno,mp2.5,2009-10,,23.60459158326713,
Osorno,mp2.5,2009-11,,17.329191513888887,
Osorno,mp2.5,2009-12,,10.364470227944613,121.71610000000001
Osorno,mp2.5,2010-01,,9.393613749999998,
Osorno,mp2.5,2010-02,,7.581351226615647,
Osorno,mp2.5,2010-03,,16.081201515408758,47.6675
Osorno,mp2.5,2010-04,,29.28293166018307,230.47071638888886
Osorno,mp2.5,2010-05,,164.281041592373,
Osorno,mp2.5,2010-06,,91.14101049042951,
Osorno,mp2.5,2010-07,,128.5021973939394,
Osorno,mp2.5,2010-08,,120.6281784592064,
Osorno,mp2.5,2010-09,,89.57016194238302,
Osorno,mp2.5,2010-10,,71.80502674293254,
Osorno,mp2.5,2010-11,,29.20775880523991,
Osorno,mp2.5,2010-12,,134.3,
Osorno,mp2.5,2011-01,,12.728725711376812,
Osorno,mp2.5,2011-02,,9.25338854532072,
Osorno,mp2.5,2011-03,,25.203749554655083,
Osorno,mp2.5,2011-04,,27.42351291949802,
Osorno,mp2.5,2011-05,,79.43007843299193,
Osorno,mp2.5,2011-06,,305.775,
Osorno,mp2.5,2011-07,,196.35541068954032,
Osorno,mp2.5,2011-08,,36.10847184349256,
Osorno,mp2.5,2011-09,,18.44299070959174,
Osorno,mp2.5,2011-10,,12.966158601163647,
Osorno,mp2.5,2011-11,,23.765048351884534,
Osorno,mp2.5,2011-12,,29.388825962495115,
Osorno,mp2.5,2012-01,,23.44950708140972,30.720553888888883
Osorno,mp2.5,2012-02,,20.054538782557692,28.75087719298246
Osorno,mp2.5,2012-03,,23.344717532839418,29.03727212121212
Osorno,mp2.5,2012-04,,73.68573545021646,59.4883
Osorno,mp2.5,2012-05,,118.66295954051382,85.60237375000001
Osorno,mp2.5,2012-06,,120.56945376810755,104.12055555555555
Osorno,mp2.5,2012-07,,148.46703537365568,
Osorno,mp2.5,2012-08,,111.93627205904718,
Osorno,mp2.5,2012-09,,63.10116940064057,
Osorno,mp2.5,2012-10,,33.766714614748466,
Osorno,mp2.5,2012-11,,27.092193985776518,
Osorno,mp2.5,2012-12,,18.995854601828746,
Osorno,mp2.5,2013-01,,,
Osorno,mp2.5,2013-02,,15.0,
Osorno,mp2.5,2013-03,21.10998129967275,,
Osorno,mp2.5,2013-04,61.08739645871845,,98.05513468013469
Osorno,mp2.5,2013-05,59.76159091947644,,99.80151515151515
Osorno,mp2.5,2013-06,95.04463337588336,,179.33420761256286
Osorno,mp2.5,2013-07,94.71287301992069,,249.41666666666669
Osorno,mp2.5,2013-08,82.80734001425854,,742.8080882352941
Osorno,mp2.5,2013-09,56.9348924022837,,
Osorno,mp2.5,2013-10,27.08010858940031,,836.6666666666666
Osorno,mp2.5,2013-11,16.29794685990338,,543.0
Osorno,mp2.5,2013-12,7.366359447004609,,
Osorno,mp2.5,2014-01,7.180835352118662,,2.2472527472527473
Osorno,mp2.5,2014-02,10.354231366459626,,709.0
Osorno,mp2.5,2014-03,14.937014656685065,,720.3
Osorno,mp2.5,2014-04,45.93231852688374,,453.8
Osorno,mp2.5,2014-05,39.91423881167921,,486.1666666666667
Osorno,mp2.5,2014-06,78.50542223477007,,923.25
Osorno,mp2.5,2014-07,79.37373939758234,,484.25
Osorno,mp2.5,2014-08,65.24530752110842,,607.2375536489152
Osorno,mp2.5,2014-09,32.57889492753623,,862.2807142857143
Osorno,mp2.5,2014-10,22.05593097879213,,287.08958469387755
Osorno,mp2.5,2014-11,10.959438786945542,,6.185
Osorno,mp2.5,2014-12,7.667854686557018,,4.119994999999999
Osorno,mp2.5,2015-01,7.947944809428901,,12.507166666666665
Osorno,mp2.5,2015-02,10.077880065069506,,
Osorno,mp2.5,2015-03,13.46333617623861,26.333333333333332,17.38716611111111
Osorno,mp2.5,2015-04,82.06063988095237,,201.2
Osorno,mp2.5,2015-05,57.07114973585788,,35.93
Osorno,mp2.5,2015-06,77.50317232659673,,
Osorno,mp2.5,2015-07,61.539093098076535,,
Osorno,mp2.5,2015-08,52.756659355559705,,
Osorno,mp2.5,2015-09,39.00689829141572,,8.239989999999999
Osorno,mp2.5,2015-10,24.200847112833408,,
Osorno,mp2.5,2015-11,9.499185095234866,6.87,
Osorno,mp2.5,2015-12,5.210438127880185,,
Osorno,mp2.5,2016-01,3.159747884615385,1.374,4.928004269480519
Osorno,mp2.5,2016-02,3.5152813662486926,,352.7919975
Osorno,mp2.5,2016-03,8.440814568192442,,16.58
Osorno,mp2.5,2016-04,53.66448328189504,,1.0
Osorno,mp2.5,2016-05,119.62002168140889,,
Osorno,mp2.5,2016-06,74.29686063888889,,
Osorno,mp2.5,2016-07,91.97193080060772,,
Osorno,mp2.5,2016-08,63.24942467165897,,1.0
Osorno,mp2.5,2016-09,50.78679535326088,,
Osorno,mp2.5,2016-10,30.145521784935106,,
Osorno,mp2.5,2016-11,6.505628627922446,28.701666666666668,3.52
Osorno,mp2.5,2016-12,4.0123835888690556,2.0,1.0
Osorno,mp2.5,2017-01,4.454326409165547,11.77,3.5422604166666667
Osorno,mp2.5,2017-02,4.653536913819876,,
Osorno,mp2.5,2017-03,18.971722829008883,19.325000000000003,
Osorno,mp2.5,2017-04,35.69726270824708,,
Osorno,mp2.5,2017-05,73.22886252889232,,1.0
Osorno,mp2.5,2017-06,87.85086517347386,,
Osorno,mp2.5,2017-07,70.92209529785195,,
Osorno,mp2.5,2017-08,45.16555102214289,,293.0
Osorno,mp2.5,2017-09,52.00368686868688,,1.0
Osorno,mp2.5,2017-10,23.972377753430973,,1.0
Osorno,mp2.5,2017-11,12.25544719180303,,3.0
Osorno,mp2.5,2017-12,6.956853012887497,,1.217857142857143
Osorno,mp2.5,2018-01,8.77368885205491,,
Osorno,mp2.5,2018-02,9.311758893280635,36.0,
Osorno,mp2.5,2018-03,20.23648400454151,14.0,1.0
Osorno,mp2.5,2018-04,56.95241545893721,,
Osorno,mp2.5,2018-05,75.52624952186662,,
Osorno,mp2.5,2018-06,90.14975845410628,88.0,
Osorno,mp2.5,2018-07,97.60220897615709,,247.0
Osorno,mp2.5,2018-08,73.07504736596049,,
Osorno,mp2.5,2018-09,42.887499999999996,,179.0
Osorno,mp2.5,2018-10,23.006677929363764,,27.0
Osorno,mp2.5,2018-11,12.858070964517744,,4.0
Osorno,mp2.5,2018-12,7.690778649136971,,3.3699999999999997
Osorno,mp2.5,2019-01,6.1437587657784025,,7.0
Osorno,mp2.5,2019-02,6.95748299319728,,
Osorno,mp2.5,2019-03,10.315684899485742,,6.0
Osorno,mp2.5,2019-04,43.887189440993794,,13.0
Osorno,mp2.5,2019-05,60.37634408602151,,199.0
Osorno,mp2.5,2019-06,63.91851851851852,,12.0
Osorno,mp2.5,2019-07,79.6152992052361,,19.0
Osorno,mp2.5,2019-08,61.224899769079286,,
Osorno,mp2.5,2019-09,27.980023056653486,,
Osorno,mp2.5,2019-10,19.871387124274666,,5.0
Osorno,mp2.5,2019-11,11.347563228189825,2.25,3.0
Osorno,mp2.5,2019-12,6.626809701210002,39.666666666666664,9.990833333333335
Osorno,mp2.5,2020-01,,4.9992827999489995,3.0
Osorno,mp2.5,2020-02,,6.115203761755486,
Osorno,mp2.5,2020-03,,8.867631433550084,5.0
Osorno,mp2.5,2020-04,,43.60548967940272,
Osorno,mp2.5,2020-05,,85.91134876110333,19.0
Osorno,mp2.5,2020-06,,44.240277777777784,101.0
Osorno,mp2.5,2020-07,,75.28442028985506,40.0
