Estacion,Material,Fecha,Registros Validados,Registros Preliminares,Registros No Validados
arica,mp2.5,2012-10,,,
arica,mp2.5,2012-11,,,
arica,mp2.5,2012-12,,,
arica,mp2.5,2013-01,,,
arica,mp2.5,2013-02,,,
arica,mp2.5,2013-03,,,
arica,mp2.5,2013-04,,,0.0
arica,mp2.5,2013-05,,,
arica,mp2.5,2013-06,,,
arica,mp2.5,2013-07,,,
arica,mp2.5,2013-08,,,
arica,mp2.5,2013-09,,,
arica,mp2.5,2013-10,,,
arica,mp2.5,2013-11,15.453598484848486,,
arica,mp2.5,2013-12,15.753798503973815,,
arica,mp2.5,2014-01,14.745723362658842,,
arica,mp2.5,2014-02,15.026379870129873,,
arica,mp2.5,2014-03,14.320136852394915,,2.0
arica,mp2.5,2014-04,18.897321428571427,,0.0
arica,mp2.5,2014-05,15.546283309957925,,10.5
arica,mp2.5,2014-06,16.026082251082254,,9.916666666666666
arica,mp2.5,2014-07,19.885079107305426,,24.0
arica,mp2.5,2014-08,17.001041268222192,,14.027994999999999
arica,mp2.5,2014-09,13.942702020202022,,1.6923690000000002
arica,mp2.5,2014-10,14.345113556143483,,9.5323825
arica,mp2.5,2014-11,11.866723180521047,,21.95783869005848
arica,mp2.5,2014-12,11.915861831463303,,19.79796
arica,mp2.5,2015-01,12.210518934081346,,6.334790277777778
arica,mp2.5,2015-02,12.279570281930122,4.0,31.47665
arica,mp2.5,2015-03,11.27976772331611,4.0,31.694629166666665
arica,mp2.5,2015-04,13.596179183135707,88.0,17.166763333333332
arica,mp2.5,2015-05,16.400030701512726,4.0,4.0
arica,mp2.5,2015-06,17.07056838569359,4.0,23.08675
arica,mp2.5,2015-07,16.079127895141077,35.56,
arica,mp2.5,2015-08,13.208711772915077,,6.156071428571429
arica,mp2.5,2015-09,13.927374093379447,,
arica,mp2.5,2015-10,12.331590817387964,16.575,
arica,mp2.5,2015-11,12.071413320707064,,29.935
arica,mp2.5,2015-12,11.844815153508772,1.0,4.401332666666666
arica,mp2.5,2016-01,11.139238419599218,,14.15074625
arica,mp2.5,2016-02,12.948287594259686,,17.571793650793648
arica,mp2.5,2016-03,13.956849869995429,,19.475649766774893
arica,mp2.5,2016-04,9.14961761786545,,2.4186450181159422
arica,mp2.5,2016-05,12.068949586255258,,44.78
arica,mp2.5,2016-06,13.106244237812914,,1.0
arica,mp2.5,2016-07,12.218752877770097,324.40000000000003,
arica,mp2.5,2016-08,11.448918264561815,,88.0
arica,mp2.5,2016-09,11.931622205784555,,18.735708333333335
arica,mp2.5,2016-10,9.045132792995169,,11.729802946428572
arica,mp2.5,2016-11,10.706472304728003,,10.623363479166667
arica,mp2.5,2016-12,10.453809793021376,49.475,1.0
arica,mp2.5,2017-01,8.8217900672043,53.965225000000004,2.50992
arica,mp2.5,2017-02,12.034274756811126,,22.545875000000002
arica,mp2.5,2017-03,11.710478223022028,,17.289563333333334
arica,mp2.5,2017-04,12.457548832729465,,6.722
arica,mp2.5,2017-05,12.114663526392963,,1.0
arica,mp2.5,2017-06,13.366446295250642,88.0,7.625
arica,mp2.5,2017-07,13.454326799403198,,10.0
arica,mp2.5,2017-08,13.265369331463297,,12.0
arica,mp2.5,2017-09,11.297710803689062,,
arica,mp2.5,2017-10,10.48097029198011,,
arica,mp2.5,2017-11,10.523602484472049,,7.0
arica,mp2.5,2017-12,12.897982277189849,,49.5
arica,mp2.5,2018-01,11.760880190403332,,12.0
arica,mp2.5,2018-02,11.137218849990589,,
arica,mp2.5,2018-03,12.301946534064344,,
arica,mp2.5,2018-04,13.126537110232759,,3.0
arica,mp2.5,2018-05,13.504258119159944,,2.0
arica,mp2.5,2018-06,15.976419257903515,,9.899305555555555
arica,mp2.5,2018-07,13.64277593607888,,18.0
arica,mp2.5,2018-08,13.454754729041092,,9.595238095238095
arica,mp2.5,2018-09,11.197279471735994,,8.0
arica,mp2.5,2018-10,9.612812911725955,,21.208333333333332
arica,mp2.5,2018-11,,,17.77777777777778
arica,mp2.5,2018-12,,,11.164407894736843
arica,mp2.5,2019-01,11.683869492021664,,22.4
arica,mp2.5,2019-02,10.587738801054018,,58.166666666666664
arica,mp2.5,2019-03,12.09936673891793,,21.0
arica,mp2.5,2019-04,11.575877192982457,,13.5
arica,mp2.5,2019-05,13.135087627426339,,7.8083333333333345
arica,mp2.5,2019-06,13.305453707556113,,39.25
arica,mp2.5,2019-07,9.86271488839401,,37.94444444444444
arica,mp2.5,2019-08,8.573159717795061,,75.5
arica,mp2.5,2019-09,9.458647029299204,,70.20833333333334
arica,mp2.5,2019-10,11.103611500701259,,9.0
arica,mp2.5,2019-11,10.960964912280703,,6.0
arica,mp2.5,2019-12,11.834320636795352,,59.9
arica,mp2.5,2020-01,,8.931850057376003,45.5
arica,mp2.5,2020-02,,11.89076777099368,
arica,mp2.5,2020-03,,10.758205679313674,5.0
arica,mp2.5,2020-04,,12.414322573561707,
arica,mp2.5,2020-05,,14.022939776446089,
arica,mp2.5,2020-06,,12.684853190287974,6.0
arica,mp2.5,2020-07,,12.813205689432897,10.5
arica,mp2.5,2020-08,,11.746228058991035,18.166666666666668
arica,mp2.5,2020-09,,11.218417874396133,6.333333333333333
arica,mp2.5,2020-10,,11.652455480470909,74.0
arica,mp2.5,2020-11,,11.562859181880919,22.166666666666668
arica,mp2.5,2020-12,,11.600081813931741,9.0
arica,mp2.5,2021-01,,10.172505222788764,33.2
arica,mp2.5,2021-02,,12.329102302976525,10.277777777777777
arica,mp2.5,2021-03,,12.799742550945771,15.824074074074073
arica,mp2.5,2021-04,,12.610080619863231,15.4
arica,mp2.5,2021-05,,11.28949275362319,
