Estacion,Material,Fecha,Registros Validados,Registros Preliminares,Registros No Validados
Punta_Arenas,mp2.5,2013-12,,1.6646537842190017,
Punta_Arenas,mp2.5,2014-01,4.091397849462366,,16.0
Punta_Arenas,mp2.5,2014-02,4.159679089026915,,0.0
Punta_Arenas,mp2.5,2014-03,4.219790359489187,,0.5333333333333333
Punta_Arenas,mp2.5,2014-04,5.579946201141855,,1.4166666666666667
Punta_Arenas,mp2.5,2014-05,6.402448703253309,,1.0994761904761905
Punta_Arenas,mp2.5,2014-06,7.176949343637321,,4.875000000000001
Punta_Arenas,mp2.5,2014-07,7.70716510612244,,7.268717948717949
Punta_Arenas,mp2.5,2014-08,6.420914767794151,,1.5355307083333332
Punta_Arenas,mp2.5,2014-09,5.629057422046553,,-2.194472433333334
Punta_Arenas,mp2.5,2014-10,5.204970461983084,,3.7341249999999997
Punta_Arenas,mp2.5,2014-11,4.463273217555995,,3.7076666666666664
Punta_Arenas,mp2.5,2014-12,4.509196660344681,,0.9425000000000001
Punta_Arenas,mp2.5,2015-01,4.912889286574421,,4.821785902777778
Punta_Arenas,mp2.5,2015-02,4.992753623188405,,4.038061875
Punta_Arenas,mp2.5,2015-03,5.549594547964113,4.0,6.439166666666668
Punta_Arenas,mp2.5,2015-04,5.8785188844971445,,4.0
Punta_Arenas,mp2.5,2015-05,6.3231946790006335,,1.0
Punta_Arenas,mp2.5,2015-06,5.79222612614988,,1.2129567901234568
Punta_Arenas,mp2.5,2015-07,5.045206221365124,,10.8965
Punta_Arenas,mp2.5,2015-08,4.260213329910505,,2.543
Punta_Arenas,mp2.5,2015-09,4.129992937801933,,6.7363333333333335
Punta_Arenas,mp2.5,2015-10,4.680293128532872,72.61,
Punta_Arenas,mp2.5,2015-11,4.140992266877909,5.4479999999999995,4.8825
Punta_Arenas,mp2.5,2015-12,4.352665158368395,,78.674
Punta_Arenas,mp2.5,2016-01,4.4229507776915105,,1.657872685185185
Punta_Arenas,mp2.5,2016-02,4.424241553865924,,2.143911764705882
Punta_Arenas,mp2.5,2016-03,4.183737571666879,,2.936666666666666
Punta_Arenas,mp2.5,2016-04,5.488545306561997,,3.859996666666666
Punta_Arenas,mp2.5,2016-05,7.325749689443523,1.0,1.0
Punta_Arenas,mp2.5,2016-06,5.945755143557422,,40.91665833333334
Punta_Arenas,mp2.5,2016-07,,,
Punta_Arenas,mp2.5,2016-08,5.624768272602176,,1.0
Punta_Arenas,mp2.5,2016-09,5.980239112492859,,18.942200833333334
Punta_Arenas,mp2.5,2016-10,5.6756285677675455,,2.14968
Punta_Arenas,mp2.5,2016-11,5.283370377269365,,1.708058333333333
Punta_Arenas,mp2.5,2016-12,5.205765964291875,37.75733333333333,14.0
Punta_Arenas,mp2.5,2017-01,4.510309822016206,,17.663044444444445
Punta_Arenas,mp2.5,2017-02,5.858068823310121,,18.568915476190476
Punta_Arenas,mp2.5,2017-03,6.3428356613859505,,22.75543
Punta_Arenas,mp2.5,2017-04,6.735361756982874,,1.0
Punta_Arenas,mp2.5,2017-05,6.608760790355655,,27.722222222222218
Punta_Arenas,mp2.5,2017-06,6.244476511977032,,8.2
Punta_Arenas,mp2.5,2017-07,6.559198223468909,,
Punta_Arenas,mp2.5,2017-08,5.4017414679756905,,18.5
Punta_Arenas,mp2.5,2017-09,4.122815107597717,,10.666666666666666
Punta_Arenas,mp2.5,2017-10,3.3173530536784392,,44.5
Punta_Arenas,mp2.5,2017-11,4.667512077294686,,
Punta_Arenas,mp2.5,2017-12,4.4087243401759535,,
Punta_Arenas,mp2.5,2018-01,3.489915458937197,,
Punta_Arenas,mp2.5,2018-02,3.9428936100131757,,21.0
Punta_Arenas,mp2.5,2018-03,4.055984104721833,,27.5
Punta_Arenas,mp2.5,2018-04,3.6608005521049005,,22.5
Punta_Arenas,mp2.5,2018-05,4.6258765778401125,,4.0
Punta_Arenas,mp2.5,2018-06,5.4773550724637685,,19.333333333333332
Punta_Arenas,mp2.5,2018-07,6.34444196523439,,59.25
Punta_Arenas,mp2.5,2018-08,4.523963919368589,18.25,21.0
Punta_Arenas,mp2.5,2018-09,3.916666666666666,,
Punta_Arenas,mp2.5,2018-10,3.918161023175048,,97.06666666666666
Punta_Arenas,mp2.5,2018-11,3.4753188405797095,,2.0
Punta_Arenas,mp2.5,2018-12,3.1754324450677887,,8.0
Punta_Arenas,mp2.5,2019-01,3.401881720430108,,4.0
Punta_Arenas,mp2.5,2019-02,4.076001082251081,2.0,14.75
Punta_Arenas,mp2.5,2019-03,4.128389434315101,,
Punta_Arenas,mp2.5,2019-04,4.169444444444445,,18.5
Punta_Arenas,mp2.5,2019-05,5.459093034128096,,11.0
Punta_Arenas,mp2.5,2019-06,5.4485219845513955,35.25,12.666666666666666
Punta_Arenas,mp2.5,2019-07,5.432120999617491,,19.0
Punta_Arenas,mp2.5,2019-08,4.92577030812325,7.75,3.25
Punta_Arenas,mp2.5,2019-09,4.53901515151515,,
Punta_Arenas,mp2.5,2019-10,4.798334729786343,15.5,3.5
Punta_Arenas,mp2.5,2019-11,4.4353002070393375,1.0,
Punta_Arenas,mp2.5,2019-12,4.117016943629848,1.0,11.5
Punta_Arenas,mp2.5,2020-01,,4.4493320299771915,21.0
Punta_Arenas,mp2.5,2020-02,,4.337606196901549,1.0
Punta_Arenas,mp2.5,2020-03,,4.308040078201369,20.0
Punta_Arenas,mp2.5,2020-04,,4.570580808080807,14.0
Punta_Arenas,mp2.5,2020-05,,6.222533894343151,
Punta_Arenas,mp2.5,2020-06,,7.740628019323671,
Punta_Arenas,mp2.5,2020-07,,6.151293085128991,3.0
Punta_Arenas,mp2.5,2020-08,,3.9818999957499255,4.5
Punta_Arenas,mp2.5,2020-09,,3.4734886344706437,5.583333333333333
Punta_Arenas,mp2.5,2020-10,,3.6731374049045855,6.0
Punta_Arenas,mp2.5,2020-11,,4.331183731727211,5.75
Punta_Arenas,mp2.5,2020-12,,3.799246698283386,7.5
Punta_Arenas,mp2.5,2021-01,,4.060472486839948,4.0
Punta_Arenas,mp2.5,2021-02,,6.108466985912638,8.474719887955183
Punta_Arenas,mp2.5,2021-03,,5.849330432471166,18.333333333333332
Punta_Arenas,mp2.5,2021-04,,4.365662344266463,4.71875
Punta_Arenas,mp2.5,2021-05,,4.827898550724638,
