Estacion,Material,Fecha,Registros Validados,Registros Preliminares,Registros No Validados
armat,mp10,2008-05,,64.6,
armat,mp10,2008-06,,76.0,
armat,mp10,2008-07,,51.6364,
armat,mp10,2008-08,,36.4,
armat,mp10,2008-09,,38.4,
armat,mp10,2008-10,,32.8,
armat,mp10,2008-11,,29.4,
armat,mp10,2008-12,,31.3222,
armat,mp10,2009-01,,40.06,
armat,mp10,2009-02,,33.7555,
armat,mp10,2009-03,,43.1727,
armat,mp10,2009-04,,50.51,
armat,mp10,2009-05,,69.4299,
armat,mp10,2009-06,,72.7299,
armat,mp10,2009-07,,45.2,
armat,mp10,2009-08,,39.2091,
armat,mp10,2009-09,,33.44,
armat,mp10,2009-10,,27.33,
armat,mp10,2009-11,,28.54,
armat,mp10,2009-12,,36.93,
campiche,ch4,2002-06,,0.06341617226247988,
campiche,ch4,2002-07,,0.07270041770454777,
campiche,ch4,2002-08,,0.025651270688174823,
campiche,ch4,2002-09,,0.01404266369838739,0.013995884615384615
campiche,ch4,2002-10,,0.013755959595959604,
campiche,ch4,2002-11,,0.052113953131469985,
campiche,ch4,2002-12,,0.06349778864181678,
campiche,ch4,2003-01,,0.046482993838286704,
campiche,ch4,2003-02,,0.008937005098370067,
campiche,ch4,2003-03,,0.008120023696236562,
campiche,ch4,2003-04,,0.07873819229797982,
campiche,ch4,2003-05,,0.06795654977534563,
campiche,ch4,2003-06,,0.041836457530797115,
campiche,ch4,2003-07,,,
campiche,ch4,2003-08,,,
campiche,ch4,2003-09,,,
campiche,ch4,2003-10,,,
campiche,ch4,2003-11,,,
campiche,ch4,2003-12,,,
campiche,ch4,2004-01,,,
campiche,ch4,2004-02,,,
campiche,ch4,2004-03,,,
campiche,ch4,2004-04,,,
campiche,ch4,2004-05,,,
campiche,ch4,2004-06,,,
campiche,ch4,2004-07,,,
campiche,ch4,2004-08,,,
campiche,ch4,2004-09,,,
campiche,ch4,2004-10,,,
campiche,ch4,2004-11,,,
campiche,ch4,2004-12,,,
campiche,ch4,2005-01,,,
campiche,ch4,2005-02,,,
campiche,ch4,2005-03,,,
campiche,ch4,2005-04,,,
campiche,ch4,2005-05,,,
campiche,ch4,2005-06,,,
campiche,ch4,2005-07,,,
campiche,ch4,2005-08,,,
campiche,ch4,2005-09,,,
campiche,ch4,2005-10,,,
campiche,ch4,2005-11,,,
campiche,ch4,2005-12,,,
campiche,ch4,2006-01,,,
campiche,ch4,2006-02,,,
campiche,ch4,2006-03,,,
campiche,ch4,2006-04,,,
campiche,ch4,2006-05,,,
campiche,ch4,2006-06,,,
campiche,ch4,2006-07,,,
campiche,ch4,2006-08,,,
campiche,ch4,2006-09,,,
campiche,ch4,2006-10,,,
campiche,ch4,2006-11,,,
campiche,ch4,2006-12,,,
campiche,ch4,2007-01,,,
campiche,ch4,2007-02,,,
campiche,ch4,2007-03,,,
campiche,ch4,2007-04,,,
campiche,ch4,2007-05,,,
campiche,ch4,2007-06,,,
campiche,ch4,2007-07,,,
campiche,ch4,2007-08,,,
campiche,ch4,2007-09,,,
campiche,ch4,2007-10,,,
campiche,ch4,2007-11,,,
campiche,ch4,2007-12,,,
campiche,ch4,2008-01,,,
campiche,ch4,2008-02,,,
campiche,ch4,2008-03,,,
campiche,ch4,2008-04,,,
campiche,ch4,2008-05,,,
campiche,ch4,2008-06,,,
campiche,ch4,2008-07,,,
campiche,ch4,2008-08,,,
campiche,ch4,2008-09,,,
campiche,ch4,2008-10,,,
campiche,ch4,2008-11,,,
campiche,ch4,2008-12,,,
campiche,ch4,2009-01,,,
campiche,ch4,2009-02,,,
campiche,ch4,2009-03,,,
campiche,ch4,2009-04,,,
campiche,ch4,2009-05,,,
campiche,ch4,2009-06,,,
campiche,ch4,2009-07,,,
campiche,ch4,2009-08,,,
campiche,ch4,2009-09,,,
campiche,ch4,2009-10,,,
campiche,ch4,2009-11,,,
campiche,ch4,2009-12,,,
campiche,ch4,2010-01,,,
campiche,ch4,2010-02,,,
campiche,ch4,2010-03,,,
campiche,ch4,2010-04,,,
campiche,ch4,2010-05,,,
campiche,ch4,2010-06,,,
campiche,ch4,2010-07,,,
campiche,ch4,2010-08,,,
campiche,ch4,2010-09,,,
campiche,ch4,2010-10,,,
campiche,ch4,2010-11,,,
campiche,ch4,2010-12,,,
campiche,ch4,2011-01,,,
campiche,ch4,2011-02,,,
campiche,ch4,2011-03,,,
campiche,ch4,2011-04,,,
campiche,ch4,2011-05,,,
campiche,ch4,2011-06,,,
campiche,ch4,2011-07,,,
campiche,ch4,2011-08,,,
campiche,ch4,2011-09,,,
campiche,ch4,2011-10,,,
campiche,ch4,2011-11,,,
campiche,ch4,2011-12,,,
campiche,ch4,2012-01,,,
campiche,ch4,2012-02,,,
campiche,ch4,2012-03,,,
campiche,ch4,2012-04,,,
campiche,ch4,2012-05,,,
campiche,ch4,2012-06,,,
campiche,ch4,2012-07,,,
campiche,ch4,2012-08,,,
campiche,ch4,2012-09,,,
campiche,ch4,2012-10,,,
campiche,ch4,2012-11,,,
campiche,ch4,2012-12,,,
campiche,ch4,2013-01,,,1215.3169849409767
campiche,ch4,2013-02,,,2001.0017882518105
campiche,ch4,2013-03,,,1901.9548498959296
campiche,ch4,2013-04,,,1892.7525192916667
campiche,ch4,2013-05,,,1081.1619347370445
campiche,ch4,2013-06,,,1250.4856537208332
campiche,ch4,2013-07,,,2.00003056642316
campiche,ch4,2013-08,,,3.2767407052784874
campiche,ch4,2013-09,,,3.922367494782608
campiche,ch4,2013-10,,,3.416237395833334
campiche,ch4,2013-11,,,0.6720440000000001
campiche,ch4,2013-12,,,1662.9807813703703
campiche,ch4,2014-01,,,1645.2876101612908
campiche,ch4,2014-02,,,956.1258059752746
campiche,ch4,2014-03,,,3.495478205128205
campiche,ch4,2014-04,,,8.645655104166666
campiche,ch4,2014-05,,,9.842495
campiche,ch4,2014-06,,,7.343562678571429
campiche,ch4,2014-07,,,3.657243504901961
campiche,ch4,2014-08,,,4.726574134259259
campiche,ch4,2014-09,,,2.0724642176092405
campiche,ch4,2014-10,,,
campiche,ch4,2014-11,,,54.85
campiche,ch4,2014-12,,,
campiche,ch4,2015-01,,,38.75
campiche,ch4,2015-02,,,57.75
campiche,ch4,2015-03,,,
campiche,ch4,2015-04,,,
campiche,ch4,2015-05,,,25.169995
campiche,ch4,2015-06,,,
campiche,ch4,2015-07,,,0.0
campiche,ch4,2015-08,,,0.4022647058823529
campiche,ch4,2015-09,,,0.8423965363068304
campiche,ch4,2015-10,,,0.358
campiche,ch4,2015-11,,,0.2015
campiche,ch4,2015-12,,,0.0
campiche,ch4,2016-01,,,1.0035
campiche,ch4,2016-02,,,
campiche,ch4,2016-03,,,0.0
campiche,ch4,2016-04,,,0.0
campiche,ch4,2016-05,,,13.789972238562092
campiche,ch4,2016-06,,,
campiche,ch4,2016-07,,,
campiche,ch4,2016-08,,,
campiche,ch4,2016-09,,,2.4213223684210528
campiche,hcnm,2000-05,,0.24305266172789902,
campiche,hcnm,2000-06,,0.18355350862355702,
campiche,hcnm,2000-07,,0.20653414685295385,
campiche,hcnm,2000-08,,0.15815617761370843,
campiche,hcnm,2000-09,,0.09746999263995389,
campiche,hcnm,2000-10,,0.06047061232737868,
campiche,hcnm,2000-11,,0.05630437314111615,
campiche,hcnm,2000-12,,0.13051080062762976,
campiche,hcnm,2001-01,,0.163282243637737,17.3867606
campiche,hcnm,2001-02,,0.4807307499921577,20.22111847826087
campiche,hcnm,2001-03,,0.845225331459,16.200599999999998
campiche,hcnm,2001-04,,1.3730447830384593,21.11083022727273
campiche,hcnm,2001-05,,0.41446510708130596,16.458809738766977
campiche,hcnm,2001-06,,0.443802387423615,22.458432111111115
campiche,hcnm,2001-07,,0.299395406983174,19.274735691244242
campiche,hcnm,2001-08,,0.29490715906257264,28.520351624338623
campiche,hcnm,2001-09,,0.08016408292946298,32.19250428571428
campiche,hcnm,2001-10,,0.27086087205970744,
campiche,hcnm,2001-11,,0.18423270695071842,27.5502475
campiche,hcnm,2001-12,,0.09590404723272344,33.38676666666667
campiche,hcnm,2002-01,,0.14830690591769732,24.2028
campiche,hcnm,2002-02,,0.23145648614130435,34.53802
campiche,hcnm,2002-03,,0.3853696473925794,39.94861428571429
campiche,hcnm,2002-04,,0.4082715768367683,10.137672
campiche,hcnm,2002-05,,0.6048478660849175,12.392155714285716
campiche,hcnm,2002-06,,0.07079544980072464,
campiche,hcnm,2002-07,,0.07226116161719216,
campiche,hcnm,2002-08,,0.021689126156555126,
campiche,hcnm,2002-09,,0.013843377616747189,
campiche,hcnm,2002-10,,0.013945852534562224,
campiche,hcnm,2002-11,,0.050844125284040094,
campiche,hcnm,2002-12,,0.06345377984502101,
campiche,hcnm,2003-01,,0.0471277004409775,
campiche,hcnm,2003-02,,0.008904119916213768,
campiche,hcnm,2003-03,,0.009393930476851853,
campiche,hcnm,2003-04,,0.012477022089646468,
campiche,hcnm,2003-05,,0.00997291790322581,
campiche,hcnm,2003-06,,0.009938156351449281,
campiche,hcnm,2003-07,,0.06466047878084324,
campiche,hcnm,2003-08,,0.051687697062601755,
campiche,hcnm,2003-09,,,
campiche,hcnm,2003-10,,0.08191376181752995,
campiche,hcnm,2003-11,,0.041918251946133585,
campiche,hcnm,2003-12,,0.09665396697344866,
campiche,hcnm,2004-01,,0.08064917176075267,
campiche,hcnm,2004-02,,0.12277519268967722,
campiche,hcnm,2004-03,,0.09483863726427372,
campiche,hcnm,2004-04,,0.1072398265458498,
campiche,hcnm,2004-05,,0.12710673688958685,
campiche,hcnm,2004-06,,0.09511601088597327,
campiche,hcnm,2004-07,,0.08852982956346192,
campiche,hcnm,2004-08,,0.07233865616935482,
campiche,hcnm,2004-09,,0.049875695498140755,
campiche,hcnm,2004-10,,0.06713411025383233,
campiche,hcnm,2004-11,,0.07326455679622308,
campiche,hcnm,2004-12,,0.07656424378506985,
campiche,hcnm,2005-01,,0.07621216830853174,
campiche,hcnm,2005-02,,,
campiche,hcnm,2005-03,,0.06568724698074091,
campiche,hcnm,2005-04,,,
campiche,hcnm,2005-05,,,
campiche,hcnm,2005-06,,,
campiche,hcnm,2005-07,,,
campiche,hcnm,2005-08,,,
campiche,hcnm,2005-09,,0.10136893731060606,
campiche,hcnm,2005-10,,0.05709802848695286,
campiche,hcnm,2005-11,,0.04578461952410857,
campiche,hcnm,2005-12,,0.049938618582615384,
campiche,hcnm,2006-01,,0.09984648341153471,
campiche,hcnm,2006-02,,0.12532433934523812,
campiche,hcnm,2006-03,,0.12293899910842299,
campiche,hcnm,2006-04,,0.10883962987179485,
campiche,hcnm,2006-05,,0.10780119743950571,
campiche,hcnm,2006-06,,0.0959636418866959,
campiche,hcnm,2006-07,,0.10603873729260938,
campiche,hcnm,2006-08,,0.09467625320717205,
campiche,hcnm,2006-09,,0.12533199785557644,
campiche,hcnm,2006-10,,,
campiche,hcnm,2006-11,,0.14141852673367006,
campiche,hcnm,2006-12,,0.1668455327060932,
campiche,hcnm,2007-01,,0.2622122890873016,
campiche,hcnm,2007-02,,,
campiche,hcnm,2007-03,,,
campiche,hcnm,2007-04,,,
campiche,hcnm,2007-05,,,
campiche,hcnm,2007-06,,0.25127313472222224,
campiche,hcnm,2007-07,,0.26043007016129033,
campiche,hcnm,2007-08,,0.29539795651978185,
campiche,hcnm,2007-09,,0.18649029488536156,
campiche,hcnm,2007-10,,0.18995720361509835,
campiche,hcnm,2007-11,,0.21080769198717952,
campiche,hcnm,2007-12,,0.22850215948240168,
campiche,hcnm,2008-01,,,
campiche,hcnm,2008-02,,,
campiche,hcnm,2008-03,,,
campiche,hcnm,2008-04,,,
campiche,hcnm,2008-05,,,
campiche,hcnm,2008-06,,,
campiche,hcnm,2008-07,,,
campiche,hcnm,2008-08,,,
campiche,hcnm,2008-09,,,
campiche,hcnm,2008-10,,,
campiche,hcnm,2008-11,,,
campiche,hcnm,2008-12,,,
campiche,hcnm,2009-01,,,
campiche,hcnm,2009-02,,,
campiche,hcnm,2009-03,,,
campiche,hcnm,2009-04,,,
campiche,hcnm,2009-05,,,
campiche,hcnm,2009-06,,,
campiche,hcnm,2009-07,,,
campiche,hcnm,2009-08,,,
campiche,hcnm,2009-09,,,
campiche,hcnm,2009-10,,,
campiche,hcnm,2009-11,,,
campiche,hcnm,2009-12,,,
campiche,hcnm,2010-01,,,
campiche,hcnm,2010-02,,,
campiche,hcnm,2010-03,,,
campiche,hcnm,2010-04,,,
campiche,hcnm,2010-05,,,
campiche,hcnm,2010-06,,,
campiche,hcnm,2010-07,,,
campiche,hcnm,2010-08,,,
campiche,hcnm,2010-09,,,
campiche,hcnm,2010-10,,,
campiche,hcnm,2010-11,,,
campiche,hcnm,2010-12,,,
campiche,hcnm,2011-01,,,
campiche,hcnm,2011-02,,,
campiche,hcnm,2011-03,,,
campiche,hcnm,2011-04,,,
campiche,hcnm,2011-05,,,
campiche,hcnm,2011-06,,,
campiche,hcnm,2011-07,,,
campiche,hcnm,2011-08,,,
campiche,hcnm,2011-09,,,
campiche,hcnm,2011-10,,,
campiche,hcnm,2011-11,,,
campiche,hcnm,2011-12,,,
campiche,hcnm,2012-01,,,
campiche,hcnm,2012-02,,,
campiche,hcnm,2012-03,,,
campiche,hcnm,2012-04,,,
campiche,hcnm,2012-05,,,
campiche,hcnm,2012-06,,,
campiche,hcnm,2012-07,,,
campiche,hcnm,2012-08,,,
campiche,hcnm,2012-09,,,
campiche,hcnm,2012-10,,,
campiche,hcnm,2012-11,,,
campiche,hcnm,2012-12,,,
campiche,hcnm,2013-01,,,155.40603853377746
campiche,hcnm,2013-02,,,140.44324740807804
campiche,hcnm,2013-03,,,121.92133668202766
campiche,hcnm,2013-04,,,136.28410668055554
campiche,hcnm,2013-05,,,253.9627228564933
campiche,hcnm,2013-06,,,263.3616603291667
campiche,hcnm,2013-07,,,24.546842586206896
campiche,hcnm,2013-08,,,8.833073372487144
campiche,hcnm,2013-09,,,48.29313887499999
campiche,hcnm,2013-10,,,81.05472163082435
campiche,hcnm,2013-11,,,70.61049092948718
campiche,hcnm,2013-12,,,15.444678467741937
campiche,hcnm,2014-01,,,16.767890268817204
campiche,hcnm,2014-02,,,8.022128485576925
campiche,hcnm,2014-03,,,4.90019934704064
campiche,hcnm,2014-04,,,9.87788854377881
campiche,hcnm,2014-05,,,20.229074083333334
campiche,hcnm,2014-06,,,15.131820099415204
campiche,hcnm,2014-07,,,13.998968194444446
campiche,hct,2000-05,,1.8795373265907154,
campiche,hct,2000-06,,2.0197147216310265,
campiche,hct,2000-07,,2.3606172328139374,
campiche,hct,2000-08,,2.251666901966837,
campiche,hct,2000-09,,2.1059599912165132,
campiche,hct,2000-10,,2.0706881629357086,
campiche,hct,2000-11,,2.0288628062613707,
campiche,hct,2000-12,,2.028681308172893,
campiche,hct,2001-01,,2.0585205618426254,
campiche,hct,2001-02,,1.889388362576769,
campiche,hct,2001-03,,2.0615132108229934,
campiche,hct,2001-04,,2.3611769009975543,
campiche,hct,2001-05,,1.934825822340639,
campiche,hct,2001-06,,1.9902075475249394,
campiche,hct,2001-07,,2.0474754413202234,
campiche,hct,2001-08,,2.0726793882017938,
campiche,hct,2001-09,,2.089920806916831,
campiche,hct,2001-10,,2.021502587991719,
campiche,hct,2001-11,,1.965736741640002,
campiche,hct,2001-12,,2.028993237069149,
campiche,hct,2002-01,,2.0454126163457858,
campiche,hct,2002-02,,2.0632444358178055,
campiche,hct,2002-03,,2.110955703599813,
campiche,hct,2002-04,,2.1050771445824705,
campiche,hct,2002-05,,2.086281689880168,
campiche,hct,2002-06,,0.13659615942028985,
campiche,hct,2002-07,,0.14495737986714766,
campiche,hct,2002-08,,0.047340412198725555,
campiche,hct,2002-09,,0.02788577415458939,
campiche,hct,2002-10,,0.027753648233486947,
campiche,hct,2002-11,,0.1040144773007247,
campiche,hct,2002-12,,0.12695622954651709,
campiche,hct,2003-01,,0.0935301937004662,
campiche,hct,2003-02,,0.017511959196859907,
campiche,hct,2003-03,,0.01727365010752688,
campiche,hct,2003-04,,0.09121523505050508,
campiche,hct,2003-05,,0.07792923911813993,
campiche,hct,2003-06,,0.05177461778381643,
campiche,hct,2003-07,,,
campiche,hct,2003-08,,,
campiche,hct,2003-09,,,
campiche,hct,2003-10,,,
campiche,hct,2003-11,,,
campiche,hct,2003-12,,,
campiche,hct,2004-01,,,
campiche,hct,2004-02,,,
campiche,hct,2004-03,,,
campiche,hct,2004-04,,,
campiche,hct,2004-05,,,
campiche,hct,2004-06,,,
campiche,hct,2004-07,,,
campiche,hct,2004-08,,,
campiche,hct,2004-09,,,
campiche,hct,2004-10,,,
campiche,hct,2004-11,,,
campiche,hct,2004-12,,,
campiche,hct,2005-01,,,
campiche,hct,2005-02,,,
campiche,hct,2005-03,,,
campiche,hct,2005-04,,,
campiche,hct,2005-05,,,
campiche,hct,2005-06,,,
campiche,hct,2005-07,,,
campiche,hct,2005-08,,,
campiche,hct,2005-09,,,
campiche,hct,2005-10,,,
campiche,hct,2005-11,,,
campiche,hct,2005-12,,,
campiche,hct,2006-01,,,
campiche,hct,2006-02,,,
campiche,hct,2006-03,,,
campiche,hct,2006-04,,,
campiche,hct,2006-05,,,
campiche,hct,2006-06,,,
campiche,hct,2006-07,,,
campiche,hct,2006-08,,,
campiche,hct,2006-09,,,
campiche,hct,2006-10,,,
campiche,hct,2006-11,,,
campiche,hct,2006-12,,,
campiche,hct,2007-01,,,
campiche,hct,2007-02,,,
campiche,hct,2007-03,,,
campiche,hct,2007-04,,,
campiche,hct,2007-05,,,
campiche,hct,2007-06,,,
campiche,hct,2007-07,,,
campiche,hct,2007-08,,,
campiche,hct,2007-09,,,
campiche,hct,2007-10,,,
campiche,hct,2007-11,,,
campiche,hct,2007-12,,,
campiche,hct,2008-01,,,
campiche,hct,2008-02,,,
campiche,hct,2008-03,,,
campiche,hct,2008-04,,,
campiche,hct,2008-05,,,
campiche,hct,2008-06,,,
campiche,hct,2008-07,,,
campiche,hct,2008-08,,,
campiche,hct,2008-09,,,
campiche,hct,2008-10,,,
campiche,hct,2008-11,,,
campiche,hct,2008-12,,,
campiche,hct,2009-01,,,
campiche,hct,2009-02,,,
campiche,hct,2009-03,,,
campiche,hct,2009-04,,,
campiche,hct,2009-05,,,
campiche,hct,2009-06,,,
campiche,hct,2009-07,,,
campiche,hct,2009-08,,,
campiche,hct,2009-09,,,
campiche,hct,2009-10,,,
campiche,hct,2009-11,,,
campiche,hct,2009-12,,,
campiche,hct,2010-01,,,
campiche,hct,2010-02,,,
campiche,hct,2010-03,,,
campiche,hct,2010-04,,,
campiche,hct,2010-05,,,
campiche,hct,2010-06,,,
campiche,hct,2010-07,,,
campiche,hct,2010-08,,,
campiche,hct,2010-09,,,
campiche,hct,2010-10,,,
campiche,hct,2010-11,,,
campiche,hct,2010-12,,,
campiche,hct,2011-01,,,
campiche,hct,2011-02,,,
campiche,hct,2011-03,,,
campiche,hct,2011-04,,,
campiche,hct,2011-05,,,
campiche,hct,2011-06,,,
campiche,hct,2011-07,,,
campiche,hct,2011-08,,,
campiche,hct,2011-09,,,
campiche,hct,2011-10,,,
campiche,hct,2011-11,,,
campiche,hct,2011-12,,,
campiche,hct,2012-01,,,
campiche,hct,2012-02,,,
campiche,hct,2012-03,,,
campiche,hct,2012-04,,,
campiche,hct,2012-05,,,
campiche,hct,2012-06,,,
campiche,hct,2012-07,,,
campiche,hct,2012-08,,,
campiche,hct,2012-09,,,
campiche,hct,2012-10,,,
campiche,hct,2012-11,,,
campiche,hct,2012-12,,,
campiche,hct,2013-01,,,
campiche,hct,2013-02,,,
campiche,hct,2013-03,,,
campiche,hct,2013-04,,,
campiche,hct,2013-05,,,
campiche,hct,2013-06,,,
campiche,hct,2013-07,,,
campiche,hct,2013-08,,,
campiche,hct,2013-09,,,
campiche,hct,2013-10,,,
campiche,hct,2013-11,,,
campiche,hct,2013-12,,,
campiche,hct,2014-01,,,
campiche,hct,2014-02,,,
campiche,hct,2014-03,,,
campiche,hct,2014-04,,,
campiche,hct,2014-05,,,
campiche,hct,2014-06,,,
campiche,hct,2014-07,,,12.726788177083334
campiche,hct,2014-08,,,7.333616954184197
campiche,hct,2014-09,,,38.52559485913308
campiche,hct,2014-10,,,95.65992715693802
campiche,hct,2014-11,,,77.98624732843136
campiche,hct,2014-12,,,93.19569090501793
campiche,hct,2015-01,,,83.32753381787967
campiche,hct,2015-02,,,60.84137348137972
campiche,hct,2015-03,,,67.96736465053763
campiche,hct,2015-04,,,60.027767098822075
campiche,hct,2015-05,,,133.81718976741467
campiche,hct,2015-06,,,112.74426490942027
campiche,hct,2015-07,,,107.51740874260672
campiche,hct,2015-08,,,101.83486887698412
campiche,hct,2015-09,,,64.87646014364424
campiche,hct,2015-10,,,31.289317406095368
campiche,hct,2015-11,,,43.55536160098522
campiche,hct,2015-12,,,43.19849901652721
campiche,hct,2016-01,,,47.31037730774493
campiche,hct,2016-02,,,49.29133839285714
campiche,hct,2016-03,,,55.449067741935494
campiche,hct,2016-04,,,59.22082619240059
campiche,hct,2016-05,,,57.04307862036712
campiche,hct,2016-06,,,47.86885538888889
campiche,hct,2016-07,,,47.14162779569892
campiche,hct,2016-08,,,38.36720431159421
campiche,hct,2016-09,,,40.260396680555544
campiche,hct,2016-10,,,44.58949340909091
campiche,hct,2016-11,,,37.959886278998766
campiche,hct,2016-12,,,45.60267212962963
campiche,hct,2017-01,,,57.144066737961666
campiche,hct,2017-02,,,54.54191929153727
campiche,hct,2017-03,,,55.1923484375
campiche,mp10,2000-05,,,
campiche,mp10,2000-06,,,
campiche,mp10,2000-07,,,
campiche,mp10,2000-08,,,
campiche,mp10,2000-09,,,
campiche,mp10,2000-10,,,
campiche,mp10,2000-11,,,
campiche,mp10,2000-12,,,
campiche,mp10,2001-01,,,
campiche,mp10,2001-02,,,
campiche,mp10,2001-03,,,
campiche,mp10,2001-04,,,
campiche,mp10,2001-05,,,
campiche,mp10,2001-06,,,
campiche,mp10,2001-07,,,
campiche,mp10,2001-08,,,
campiche,mp10,2001-09,,,
campiche,mp10,2001-10,,,
campiche,mp10,2001-11,,,
campiche,mp10,2001-12,,,
campiche,mp10,2002-01,,,
campiche,mp10,2002-02,,,
campiche,mp10,2002-03,,,
campiche,mp10,2002-04,,,
campiche,mp10,2002-05,,,
campiche,mp10,2002-06,,,
campiche,mp10,2002-07,,,
campiche,mp10,2002-08,,,
campiche,mp10,2002-09,,,
campiche,mp10,2002-10,,,
campiche,mp10,2002-11,,,
campiche,mp10,2002-12,,,
campiche,mp10,2003-01,,,
campiche,mp10,2003-02,,,
campiche,mp10,2003-03,,,
campiche,mp10,2003-04,,,
campiche,mp10,2003-05,,,
campiche,mp10,2003-06,,,
campiche,mp10,2003-07,,,
campiche,mp10,2003-08,,,
campiche,mp10,2003-09,,,
campiche,mp10,2003-10,,,
campiche,mp10,2003-11,,,
campiche,mp10,2003-12,,,
campiche,mp10,2004-01,,,
campiche,mp10,2004-02,,,
campiche,mp10,2004-03,,,
campiche,mp10,2004-04,,,
campiche,mp10,2004-05,,,
campiche,mp10,2004-06,,,
campiche,mp10,2004-07,,,
campiche,mp10,2004-08,,,
campiche,mp10,2004-09,,,
campiche,mp10,2004-10,,,
campiche,mp10,2004-11,,,
campiche,mp10,2004-12,,,
campiche,mp10,2005-01,,,
campiche,mp10,2005-02,,,
campiche,mp10,2005-03,,,
campiche,mp10,2005-04,,,
campiche,mp10,2005-05,,,
campiche,mp10,2005-06,,23.2524,
campiche,mp10,2005-07,,31.8844,
campiche,mp10,2005-08,,25.0734,
campiche,mp10,2005-09,,25.6435,
campiche,mp10,2005-10,,24.8245,
campiche,mp10,2005-11,,28.5851,
campiche,mp10,2005-12,,25.8475,
campiche,mp10,2006-01,,38.4255,
campiche,mp10,2006-02,,39.9486,
campiche,mp10,2006-03,,45.2975,
campiche,mp10,2006-04,,39.9724,
campiche,mp10,2006-05,,56.5732,
campiche,mp10,2006-06,,31.8105,
campiche,mp10,2006-07,,23.5903,
campiche,mp10,2006-08,,27.8199,
campiche,mp10,2006-09,,30.4729,
campiche,mp10,2006-10,,27.4188,
campiche,mp10,2006-11,,34.4919,
campiche,mp10,2006-12,,39.9051,
campiche,mp10,2007-01,,31.4034,
campiche,mp10,2007-02,,29.8635,
campiche,mp10,2007-03,,27.4171,
campiche,mp10,2007-04,,,
campiche,mp10,2007-05,,47.4795,
campiche,mp10,2007-06,,40.1964,
campiche,mp10,2007-07,,39.2487,
campiche,mp10,2007-08,,28.5305,
campiche,mp10,2007-09,,33.1106,
campiche,mp10,2007-10,,33.7555,
campiche,mp10,2007-11,,33.9491,
campiche,mp10,2007-12,,38.7329,
campiche,mp10,2008-01,,31.5728,
campiche,mp10,2008-02,,33.1943,
campiche,mp10,2008-03,,32.6509,
campiche,mp10,2008-04,,34.9516,
campiche,mp10,2008-05,,40.3076,
campiche,mp10,2008-06,,44.7895,
campiche,mp10,2008-07,,69.0408,
campiche,mp10,2008-08,,28.4949,
