Estacion,Material,Registros Validados,Registros Preliminares,Registros No Validados,Fecha
Las_Encinas_Temuco,co,,0.9962499916666666,,2004-09-14
Las_Encinas_Temuco,co,,0.5955831495833332,,2004-09-15
Las_Encinas_Temuco,co,,1.12670775,,2004-09-16
Las_Encinas_Temuco,co,,0.12066658166666666,,2004-09-17
Las_Encinas_Temuco,co,,0.2849581583333333,,2004-09-18
Las_Encinas_Temuco,co,,0.8834576166666667,,2004-09-19
Las_Encinas_Temuco,co,,0.9483744995833332,,2004-09-20
Las_Encinas_Temuco,co,,0.31933308275000005,,2004-09-21
Las_Encinas_Temuco,co,,0.6043749125,,2004-09-22
Las_Encinas_Temuco,co,,0.5442082455,,2004-09-23
Las_Encinas_Temuco,co,,0.6894997081666667,,2004-09-24
Las_Encinas_Temuco,co,,1.1422909166666666,,2004-09-25
Las_Encinas_Temuco,co,,0.8687497499999998,,2004-09-26
Las_Encinas_Temuco,co,,0.5809160833333332,,2004-09-27
Las_Encinas_Temuco,co,,0.3955414124999999,,2004-09-28
Las_Encinas_Temuco,co,,0.2318332498333333,,2004-09-29
Las_Encinas_Temuco,co,,0.8099995652173915,,2004-09-30
Las_Encinas_Temuco,co,,1.070707833333333,,2004-10-01
Las_Encinas_Temuco,co,,0.603749625,,2004-10-02
Las_Encinas_Temuco,co,,0.39999991666666673,,2004-10-03
Las_Encinas_Temuco,co,,0.38812458333333333,,2004-10-04
Las_Encinas_Temuco,co,,0.4908747083333332,,2004-10-05
Las_Encinas_Temuco,co,,0.40658325,,2004-10-06
Las_Encinas_Temuco,co,,0.4116249908333332,,2004-10-07
Las_Encinas_Temuco,co,,0.30708312083333333,,2004-10-08
Las_Encinas_Temuco,co,,0.17612498275000002,,2004-10-09
Las_Encinas_Temuco,co,,0.2627083333333334,,2004-10-10
Las_Encinas_Temuco,co,,0.2723332904166667,,2004-10-11
Las_Encinas_Temuco,co,,0.6142497916666668,,2004-10-12
Las_Encinas_Temuco,co,,0.8080830416666666,,2004-10-13
Las_Encinas_Temuco,co,,0.9439579166666666,,2004-10-14
Las_Encinas_Temuco,co,,0.78966575,,2004-10-15
Las_Encinas_Temuco,co,,0.33330416043478256,,2004-10-16
Las_Encinas_Temuco,co,,0.11366657408333335,,2004-10-17
Las_Encinas_Temuco,co,,0.46133314999999997,,2004-10-18
Las_Encinas_Temuco,co,,0.43120833333333336,,2004-10-19
Las_Encinas_Temuco,co,,0.3185416666666667,,2004-10-20
Las_Encinas_Temuco,co,,0.5686663333333333,,2004-10-21
Las_Encinas_Temuco,co,,0.30345828333333325,,2004-10-22
Las_Encinas_Temuco,co,,0.24370823666666666,,2004-10-23
Las_Encinas_Temuco,co,,0.40166636666666666,,2004-10-24
Las_Encinas_Temuco,co,,0.5589163206666665,,2004-10-25
Las_Encinas_Temuco,co,,0.47062475,,2004-10-26
Las_Encinas_Temuco,co,,0.6508749162500002,,2004-10-27
Las_Encinas_Temuco,co,,0.5030829583333334,,2004-10-28
Las_Encinas_Temuco,co,,0.5130832083333333,,2004-10-29
Las_Encinas_Temuco,co,,0.5026248333333333,,2004-10-30
Las_Encinas_Temuco,co,,0.56816625,,2004-10-31
Las_Encinas_Temuco,co,,0.519583,,2004-11-01
Las_Encinas_Temuco,co,,0.1808333104166667,,2004-11-02
Las_Encinas_Temuco,co,,0.4254163333333334,,2004-11-03
Las_Encinas_Temuco,co,,0.5437497416666667,,2004-11-04
Las_Encinas_Temuco,co,,0.6395830833333332,,2004-11-05
Las_Encinas_Temuco,co,,0.6829159583333332,,2004-11-06
Las_Encinas_Temuco,co,,0.4295828333333333,,2004-11-07
Las_Encinas_Temuco,co,,0.3924996666666667,,2004-11-08
Las_Encinas_Temuco,co,,0.4158332500000001,,2004-11-09
Las_Encinas_Temuco,co,,0.4562496624999999,,2004-11-10
Las_Encinas_Temuco,co,,0.5774992083333333,,2004-11-11
Las_Encinas_Temuco,co,,0.39791649999999995,,2004-11-12
Las_Encinas_Temuco,co,,0.10499989375,,2004-11-13
Las_Encinas_Temuco,co,,0.07041657416666668,,2004-11-14
Las_Encinas_Temuco,co,,0.44041658333333333,,2004-11-15
Las_Encinas_Temuco,co,,0.4320831666666667,,2004-11-16
Las_Encinas_Temuco,co,,0.5241664166666666,,2004-11-17
Las_Encinas_Temuco,co,,0.5841659583333333,,2004-11-18
Las_Encinas_Temuco,co,,0.544166375,,2004-11-19
Las_Encinas_Temuco,co,,0.7887495000000001,,2004-11-20
Las_Encinas_Temuco,co,,0.3779162833333333,,2004-11-21
Las_Encinas_Temuco,co,,0.15874982458333334,,2004-11-22
Las_Encinas_Temuco,co,,0.1979165575,,2004-11-23
Las_Encinas_Temuco,co,,0.32695629565217393,,2004-11-24
Las_Encinas_Temuco,co,,0.3674998666666666,,2004-11-25
Las_Encinas_Temuco,co,,0.26541665833333333,,2004-11-26
Las_Encinas_Temuco,co,,0.40541640833333337,,2004-11-27
Las_Encinas_Temuco,co,,0.7391662499999999,,2004-11-28
Las_Encinas_Temuco,co,,0.56541625,,2004-11-29
Las_Encinas_Temuco,co,,0.4766662499999999,,2004-11-30
Las_Encinas_Temuco,co,,0.7554157916666666,,2004-12-01
Las_Encinas_Temuco,co,,0.38666634166666664,,2004-12-02
Las_Encinas_Temuco,co,,0.6804158333333333,,2004-12-03
Las_Encinas_Temuco,co,,0.5366661250000001,,2004-12-04
Las_Encinas_Temuco,co,,0.845,,2004-12-05
Las_Encinas_Temuco,co,,0.8866655333333332,,2004-12-06
Las_Encinas_Temuco,co,,0.6466659166666666,,2004-12-07
Las_Encinas_Temuco,co,,0.3249997412499999,,2004-12-08
Las_Encinas_Temuco,co,,0.7766660416666666,,2004-12-09
Las_Encinas_Temuco,co,,0.6545829499999999,,2004-12-10
Las_Encinas_Temuco,co,,0.7091663245833332,,2004-12-11
Las_Encinas_Temuco,co,,0.8779160000000003,,2004-12-12
Las_Encinas_Temuco,co,,1.0049998333333334,,2004-12-13
