FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100130;0100;;1,14947;;
100130;0200;;1,09705;;
100130;0300;;1,31805;;
100130;0400;;1,12033;;
100130;0500;;1,89805;;
100130;0600;;1,20701;;
100130;0700;;1,41306;;
100130;0800;;2,5194;;
100130;0900;;3,00608;;
100130;1000;;2,97341;;
100130;1100;;3,34451;;
100130;1200;;3,89448;;
100130;1300;;4,35866;;
100130;1400;;4,43201;;
100130;1500;;3,647;;
100130;1600;;2,95371;;
100130;1700;;2,16126;;
100130;1800;;3,56558;;
100130;1900;;4,42123;;
100130;2000;;4,11506;;
100130;2100;;1,58627;;
100130;2200;;1,0439;;
100130;2300;;1,28935;;
100131;0000;;1,31443;;
100131;0100;;1,50858;;
100131;0200;;1,5408;;
100131;0300;;1,60756;;
100131;0400;;1,39103;;
100131;0500;;1,48882;;
100131;0600;;1,19201;;
100131;0700;;1,15838;;
100131;0800;;2,49971;;
100131;0900;;3,62006;;
100131;1000;;8,36847;;
100131;1100;;19,9048;;
100131;1200;;25,2833;;
100131;1300;;25,7333;;
100131;1400;;18,1422;;
100131;1500;;16,3928;;
100131;1600;;20,2188;;
100131;1700;;19,6865;;
100131;1800;;18,6463;;
100131;1900;;15,6595;;
100131;2000;;13,2903;;
100131;2100;;9,14789;;
100131;2200;;4,45393;;
100131;2300;;3,96329;;
100201;0000;;1,15788;;
100201;0100;;2,26324;;
100201;0200;;1,65516;;
100201;0300;;1,67065;;
100201;0400;;1,4562;;
100201;0500;;1,14605;;
100201;0600;;0,908599;;
100201;0700;;2,81365;;
100201;0800;;9,06302;;
100201;0900;;12,8895;;
100201;1000;;14,8696;;
100201;1100;;16,0485;;
100201;1200;;19,3838;;
100201;1300;;19,999;;
100201;1400;;20,1408;;
100201;1500;;17,5262;;
100201;1600;;8,74399;;
100201;1700;;5,51852;;
100201;1800;;2,41935;;
100201;1900;;7,12646;;
100201;2000;;8,2146;;
100201;2100;;6,57547;;
