FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190325;0100;;;20;
190325;0200;;;16;
190325;0300;;;11;
190325;0400;;;10;
190325;0500;;;12;
190325;0600;;;10;
190325;0700;;;10;
190325;0800;;;18;
190325;0900;;;21;
190325;1000;;;23;
190325;1100;;;28;
190325;1200;;;23;
190325;1300;;;32;
190325;1400;;;31;
190325;1500;;;29;
190325;1600;;;34;
190325;1700;;;37;
190325;1800;;;37;
190325;1900;;;44;
190325;2000;;;59;
190325;2100;;;31;
190325;2200;;;35;
190325;2300;;;40;
190326;0000;;;46;
190326;0100;;;51;
190326;0200;;;60;
190326;0300;;;52;
190326;0400;;;79;
190326;0500;;;80;
190326;0600;;;89;
190326;0700;;;101;
190326;0800;;;97;
190326;0900;;;96;
190326;1000;;;80;
190326;1100;;;49;
190326;1200;;;42;
190326;1300;;;46;
190326;1400;;;51;
190326;1500;;;37;
190326;1600;;;51;
190326;1700;;;45;
190326;1800;;;68;
190326;1900;;;57;
190326;2000;;;49;
190326;2100;;;79;
190326;2200;;;60;
190326;2300;;;44;
190327;0000;;;51;
190327;0100;;;49;
190327;0200;;;47;
190327;0300;;;39;
190327;0400;;;37;
190327;0500;;;35;
190327;0600;;;29;
190327;0700;;;29;
190327;0800;;;40;
190327;0900;;;41;
190327;1000;;;59;
190327;1100;;;57;
190327;1200;;;43;
190327;1300;;;46;
190327;1400;;;45;
190327;1500;;;43;
190327;1600;;;49;
190327;1700;;;41;
190327;1800;;;48;
190327;1900;;;45;
190327;2000;;;38;
190327;2100;;;43;
190327;2200;;;40;
190327;2300;;;45;
190328;0000;;;53;
190328;0100;;;39;
190328;0200;;;48;
190328;0300;;;36;
190328;0400;;;42;
190328;0500;;;48;
190328;0600;;;47;
190328;0700;;;40;
190328;0800;;;45;
190328;0900;;;37;
190328;1000;;;36;
190328;1100;;;32;
190328;1200;;;35;
190328;1300;;;45;
190328;1400;;;39;
190328;1500;;;36;
190328;1600;;;47;
190328;1700;;;59;
190328;1800;;;59;
190328;1900;;;53;
190328;2000;;;53;
190328;2100;;;51;
190328;2200;;;46;
190328;2300;;;54;
190329;0000;;;39;
190329;0100;;;25;
190329;0200;;;24;
190329;0300;;;30;
190329;0400;;;39;
190329;0500;;;48;
190329;0600;;;50;
190329;0700;;;60;
190329;0800;;;77;
190329;0900;;;86;
190329;1000;;;94;
190329;1100;;;105;
190329;1200;;;130;
190329;1300;;;112;
190329;1400;;;101;
190329;1500;;;105;
190329;1600;;;111;
190329;1700;;;111;
190329;1800;;;91;
190329;1900;;;78;
190329;2000;;;75;
190329;2100;;;69;
190329;2200;;;69;
190329;2300;;;68;
190330;0000;;;65;
190330;0100;;;63;
190330;0200;;;65;
190330;0300;;;72;
190330;0400;;;69;
190330;0500;;;57;
190330;0600;;;60;
190330;0700;;;73;
190330;0800;;;74;
190330;0900;;;68;
190330;1000;;;55;
190330;1100;;;46;
190330;1200;;;43;
190330;1300;;;43;
190330;1400;;;48;
190330;1500;;;48;
190330;1600;;;46;
190330;1700;;;39;
190330;1800;;;56;
190330;1900;;;56;
190330;2000;;;58;
190330;2100;;;72;
190330;2200;;;67;
190330;2300;;;60;
190331;0000;;;46;
190331;0100;;;39;
190331;0200;;;41;
190331;0300;;;45;
190331;0400;;;48;
190331;0500;;;49;
190331;0600;;;55;
190331;0700;;;67;
190331;0800;;;78;
190331;0900;;;88;
190331;1000;;;77;
190331;1100;;;74;
190331;1200;;;53;
190331;1300;;;33;
190331;1400;;;38;
190331;1500;;;38;
190331;1600;;;30;
190331;1700;;;26;
190331;1800;;;26;
190331;1900;;;30;
190331;2000;;;23;
190331;2100;;;35;
190331;2200;;;52;
190331;2300;;;49;
190401;0000;;;52;
190401;0100;;;38;
190401;0200;;;28;
190401;0300;;;24;
190401;0400;;;22;
190401;0500;;;22;
190401;0600;;;23;
190401;0700;;;22;
190401;0800;;;35;
190401;0900;;;31;
190401;1000;;;30;
190401;1100;;;29;
190401;1200;;;34;
190401;1300;;;30;
190401;1400;;;40;
190401;1500;;;42;
190401;1600;;;39;
190401;1700;;;164;
190401;1800;;;81;
190401;1900;;;39;
190401;2000;;;45;
190401;2100;;;46;
190401;2200;;;35;
190401;2300;;;34;
190402;0000;;;32;
190402;0100;;;30;
190402;0200;;;28;
190402;0300;;;23;
190402;0400;;;21;
190402;0500;;;24;
190402;0600;;;26;
190402;0700;;;32;
190402;0800;;;38;
190402;0900;;;42;
190402;1000;;;35;
190402;1100;;;55;
190402;1200;;;52;
190402;1300;;;50;
190402;1400;;;74;
190402;1500;;;77;
190402;1600;;;81;
190402;1700;;;53;
190402;1800;;;67;
190402;1900;;;40;
190402;2000;;;27;
190402;2100;;;35;
190402;2200;;;33;
190402;2300;;;65;
190403;0000;;;65;
190403;0100;;;48;
190403;0200;;;31;
190403;0300;;;40;
190403;0400;;;39;
190403;0500;;;44;
190403;0600;;;42;
190403;0700;;;45;
190403;0800;;;71;
190403;0900;;;64;
190403;1000;;;73;
190403;1100;;;60;
190403;1200;;;49;
190403;1300;;;46;
190403;1400;;;50;
190403;1500;;;42;
190403;1600;;;89;
190403;1700;;;140;
190403;1800;;;92;
190403;1900;;;87;
190403;2000;;;41;
190403;2100;;;19;
190403;2200;;;11;
190403;2300;;;9;
190404;0000;;;16;
190404;0100;;;15;
190404;0200;;;10;
190404;0300;;;23;
190404;0400;;;26;
190404;0500;;;20;
190404;0600;;;16;
190404;0700;;;31;
190404;0800;;;38;
190404;0900;;;39;
190404;1000;;;27;
190404;1100;;;22;
190404;1200;;;17;
190404;1300;;;18;
190404;1400;;;26;
190404;1500;;;33;
190404;1600;;;27;
190404;1700;;;32;
190404;1800;;;55;
190404;1900;;;41;
190404;2000;;;26;
190404;2100;;;20;
190404;2200;;;22;
190404;2300;;;24;
190405;0000;;;19;
190405;0100;;;22;
190405;0200;;;29;
190405;0300;;;20;
190405;0400;;;15;
190405;0500;;;16;
190405;0600;;;16;
190405;0700;;;18;
190405;0800;;;35;
190405;0900;;;55;
190405;1000;;;39;
190405;1100;;;35;
190405;1200;;;37;
190405;1300;;;36;
190405;1400;;;35;
190405;1500;;;33;
190405;1600;;;33;
190405;1700;;;32;
190405;1800;;;17;
190405;1900;;;26;
190405;2000;;;44;
190405;2100;;;34;
190405;2200;;;45;
190405;2300;;;50;
190406;0000;;;60;
190406;0100;;;34;
190406;0200;;;32;
190406;0300;;;29;
190406;0400;;;22;
190406;0500;;;23;
190406;0600;;;35;
190406;0700;;;36;
190406;0800;;;68;
190406;0900;;;48;
190406;1000;;;30;
190406;1100;;;34;
190406;1200;;;32;
190406;1300;;;28;
190406;1400;;;23;
